tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1370076078732087299,https://t.co/c5HIGAFTQ8,"My Democratic colleagues’ bill, #HR8, seeks to infringe on Americans’ Second Amendment rights to gun ownership and targets law abiding citizens instead of criminals. 

I voted against this unconstitutional bill.⬇️ https://t.co/c5HIGAFTQ8",oppose,no,train,0,0
1347327043961319424,https://t.co/3EupFj7JfR,"Folks, I do believe yesterday's events might have given Biden the oomph he needs for gun control. If you cannot afford a rifle, I suggest you consider purchasing an AR15 stripped lower receiver. These can typically be had in the $75-$150 range: https://t.co/3EupFj7JfR",oppose,no,train,0,0
1314251711305846784,https://t.co/nyolpp6Ci8,"Every year, 40,000 people in the US are killed with guns. Think about those healthcare costs—it's astronomic. And lifelong.

We cannot afford another Supreme Court justice who will roll back both gun safety laws and health care access.

#BlockBarrett #WeDissent #EndGunViolence https://t.co/nyolpp6Ci8",support,no,train,1,0
1314259261250244609_aug,https://t.co/QS99VqbapC,"Gun violence in America is a public health crisis. +110,000 people are shot every year.

But Amy Coney Barrett could gut both our gun safety laws AND our access to health care.

The senate MUST #BlockBarrett and any nominee who threatens our health &amp; safety!

#WeDissent #OurCourt https://t.co/QS99VqbapC",support,yes,train,1,1
1336135836132397058,https://t.co/0pXDwyK6Az,"For now. What they don't realized is that we will have the last word. As long as we have our 2nd Amendment they're only flees in a dog's ass causing an itch.
They have keys on a keyboard, we have 5.56mm traveling with a twist rate of 1:7 down a highly polished Chrome-Lined barrel https://t.co/0pXDwyK6Az https://t.co/9STiWlT0F5",oppose,no,train,0,0
1374714644028358668,https://t.co/7opEPXPA5c,We don't have to live this way. There are commonsense gun safety solutions that most Americans support. Time to pass them. #EndGunViolence #HR8 https://t.co/7opEPXPA5c,support,yes,train,1,1
1326128756147281921_aug,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/6OtMGp0j2Q",support,no,train,1,0
1366183658386821122,https://t.co/fD1QlLcUCj,"All gun control is racist.
Gun control hurts the poor.
Gun control hurts women.
Gun control isn't about guns; it's about control.

Gun rights are human rights.

#arfcom #facts #guncontrol https://t.co/fD1QlLcUCj",oppose,no,train,0,0
1350823638057025537,https://t.co/x3CFSCB9nR,"The Second Amendment doesn't give the radical Left a reason to take our guns away from us, IT GIVES THEM PAUSE TO DO SO. https://t.co/x3CFSCB9nR",oppose,no,train,0,0
1356036744538427396,https://t.co/5sXschbltn,You Don't Need 30 Rounds to Hunt...Correct but the 2nd Amendment Wasn't Written In Case the Deer Turn Against Us. https://t.co/5sXschbltn,oppose,no,train,0,0
1349294240283521024,https://t.co/wbabl4VGut,"Lenin, Mao, &amp; Hitler all agreed: ""To Conquer a Nation, First disarm its CITIZENS."" Karl Marx said: ""Remove the ability (gun control) of the people to DEFEND themselves against the Government. That way u are able to create a police state, which begins with destroying local police. https://t.co/wbabl4VGut",oppose,yes,train,0,1
1363688714115964928,https://t.co/oszftIF2c9,Louisville native who survived mass shooting offers gun safety training to help curb city's violence: https://t.co/oszftIF2c9 | @SaraSideryWDRB https://t.co/UlLzp7n069,support,no,train,1,0
1333091373311008768,https://t.co/S0jzMDcx6b,"GiffordsCourage: Gun laws make America safe, unions make America strong. We’re proud that all items in our store are guaranteed union-made. Order a gift today to support gun violence prevention and American workers. 

Text GABBY to 34131 for an exclusive… https://t.co/S0jzMDcx6b",support,no,train,1,0
1325543521827364869,https://t.co/nzwkUvRNgq,"Why do Biden supporters still want strict gun control measures pushed? 

If I was under the impression that I was living amongst 70 million nazis, I’d either want to get out of the country or arm myself to the teeth. 

Anger clouds judgment and makes people stupid. https://t.co/nzwkUvRNgq",oppose,no,train,0,0
1375507344876969986,https://t.co/9dZLTWdRlx,"Compared to other developed countries the US suffers from higher gun fatalities than many other countries it has a more than 3 times the amount of deaths Switzerland has and is ranked 32nd in the world for highest rates of death per 100,000 people
#GunControl #GunViolence https://t.co/9dZLTWdRlx",support,yes,train,1,1
1369527050873233408,https://t.co/xAOSboho6c,Unconstitutional gun laws. Here is my answer. I’m a law abiding American. Criminals do not follow or care about the law. Criminals do not get guns from gun shops or from gun shows. They get them from the black market. #ShallNotBeInfringed https://t.co/xAOSboho6c,oppose,no,train,0,0
1327215922394882048_aug,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/LNchTFrNia",support,no,train,1,0
1321486139480592386_aug,https://t.co/lcXFlxbkzk,"Americans cannot afford another 4 years of Donald Trump’s inaction on gun violence. We need a president who will stand up for public safety, not the interests of the NRA.

Make a plan to vote for the strongest gun safety ticket in US history: Biden/Harris. https://t.co/lcXFlxbkzk https://t.co/mprAUp9UXF",support,no,train,1,0
1366916749875179520,https://t.co/u7iiJTr9pf,"The federal government hasn’t enacted a major gun safety law in over 25 years. 

We need #MoreThanThoughtsAndPrayers from our leaders—now is the time for action. 

Text CHECKS to 644-33 to call your rep &amp; tell them to cosponsor #HR8, a bill for background checks on all gun sales. https://t.co/u7iiJTr9pf",support,no,train,1,0
1372740196425293826_aug,https://t.co/zQrTVqMkca,#GunControlNow remove all guns. Nobody needs guns. Who has ever needed guns. Not me. https://t.co/zQrTVqMkca,support,no,train,1,0
1368268654920470532,https://t.co/Oe8Rw8lTRG,"Assuming the rightwing is not okay...

Also, for being such 2nd amendment advocates, they sure have no idea how to safely hold guns.

This makes the 2nd cult group I have noticed today...

=/ https://t.co/Oe8Rw8lTRG",support,yes,train,1,1
1374503240188919812_aug,https://t.co/SEDNFiqRJR,"As Christians we are not called to defend guns, especially when they are used to commit these heinous crimes. We are called to be peacemakers. We need gun reform now! #gunreform #endgunviolence #lovewins https://t.co/SEDNFiqRJR",support,no,train,1,0
1338535655534710787,https://t.co/XNnV1uBJ2h,"If we all, on both the left and the right, agree that police cannot be counted on to defend us, how can you take away people's Second Amendment right to self-defense? - @ProfDBernstein 

WATCH: https://t.co/XNnV1uBJ2h #CatoSCOTUS https://t.co/yJTOTqvGKG",oppose,no,train,0,0
1349103996607340546,https://t.co/B939sOMV61,"The  thing that is happening right now is, THEY are trying to create all these FF's And crises's all over to try and give reasons to take away everyones 2nd amendment right. 
It won't happen. Everyone will Calm Down &amp; come together.

Silencing and Taking away Freedom of speech https://t.co/B939sOMV61",oppose,no,train,0,0
1369696629909950471,https://t.co/FZvOgKiGPF,"I'm old enough to remember the 2013 #coleg Democrats promise, yes - promise, that their gun control bills / laws would make #Colorado safer.

They lied then

They are lying now

#copolitics #2A https://t.co/FZvOgKiGPF https://t.co/AzsoNosPSY",oppose,yes,train,0,1
1362570737786245123,https://t.co/LgyKYPIYl3,Jack Ciaterelli is a gun grabber who cosponsored Bill to ban magazines &amp; fails to put out his 2nd amendment stances on website to be deceitful! He will not debate or answer 2A questions. He does't support Conceal Carry! I received an A from NRA &amp; Jack was rated poor with a C- https://t.co/LgyKYPIYl3,oppose,no,train,0,0
1349389412388327425,https://t.co/wOcReE1R95,"We all see where this is going...
They want us defenseless! 
The Second Amendment is Not about Hunting it is about, rather opposing a tyrannical government.  Like the Government that now has ALL the power!
#Pray https://t.co/wOcReE1R95",oppose,yes,train,0,1
1315711641888186369_aug,https://t.co/GDCSAW5MBw,"SCOTUS has balanced #2A rights w/ public safety, ruling that gun safety laws essential &amp; constitutional  Rushing through a replacement to RBG could undermine that balance and put life-saving laws at risk  @SenatorCollins #NoConfirmationBeforeInauguration https://t.co/GDCSAW5MBw",support,yes,train,1,1
1370056912302133256_aug,https://t.co/34dmBj0D1n,"So many lives would have been saved, so many children allowed to grow into adults, if only we kept dangerous people from buying guns. Background checks work, but loopholes like the one the Charleston shooter used need to be closed. I'm proud to vote for #HR8 to #EndGunViolence https://t.co/34dmBj0D1n",support,no,train,1,0
1338743469989388288,https://t.co/BUrpEIh1Xo,"Most pistols for concealed carry are in fact semi autos,just like the AR. We aren't the damned issue &amp; this will only create more victims. How messed up that you could give a damn less about the 500,000 minimum that are saved yearly by guns. 
You #guncontrol zealots make victims https://t.co/BUrpEIh1Xo https://t.co/uljPS86cBj",oppose,no,train,0,0
1333587944515526657,https://t.co/XZ3v79ddhy,"WHEN (BILL CLINTON) (SIGNED) THE (BRADY BILL) HE WAS (BREAKING) THE (SUPREME LAW OF THE LAND)🇺🇸....

IT IS A CIVIL RIGHTS (INFRINGEMENT) ON THE SECOND AMENDMENT....

SOMETIMES THE LORD'S PEOPLE MUST SUE FOR PEACE..... https://t.co/XZ3v79ddhy",oppose,no,train,0,0
1348677853194321921,https://t.co/MYqIONuCCu,"...#BREAKING..Rep.Lauten Boebert (R-CO) @laurenboebert a true champion of Second Amendment #2A..a great lady! fightin for the cause..we all should strenghthen her hands!
Guns give woman an eqalizer agsinst attack! :Lauren Boebart

#NRA @NRA #MAGA #Trump2020 https://t.co/MYqIONuCCu",oppose,no,train,0,0
1367255222846898176,https://t.co/l9u4yAqFAB,Thank you @SenCortezMasto for your continued work on gun violence prevention! This is a great step towards reducing gun violence. #EndGunViolence https://t.co/l9u4yAqFAB https://t.co/ox7KMR0Uwe,support,no,train,1,0
1370120639294623747,https://t.co/j5wmZ5TYSV,The Democrat bills we voted on today will erode the 2nd Amendment rights of responsible Arkansans without actually keeping illegal firearms out of the hands of bad actors. Trampling on the constitutional rights of law-abiding citizens is not a solution. https://t.co/j5wmZ5TYSV https://t.co/1sg7k7FKv3,oppose,yes,train,0,1
1354829144471834626,https://t.co/okNpiElwPv,It’s time to end the senseless loss of life due to lax gun control. The equation is simple: loss of life from people who shouldn’t have guns &gt; fear of not being able to have a gun. RIP Dr. Dodson. https://t.co/okNpiElwPv,support,no,train,1,0
1374462406441635848_aug,https://t.co/mFvFqCOY3B,"This has been going on since I was a kid. Guns are too easy to acquire, c'mon already. #shootings #assaultweaponsban #GunControlNow #GunReformNow  #GunViolence https://t.co/mFvFqCOY3B",support,yes,train,1,1
1345057612115681286,https://t.co/b8dwS8J8cO,"Gun control is a function of the population's ability to fabricate complex parts on their own, in the privacy of their own home.

In other words - it's a dead concept.

@IanCrossland 
@CtrlPew
@MLChristiansen
@MomsDemand 
@shannonrwatts 
@NewtownAction 
@Everytown https://t.co/b8dwS8J8cO",oppose,no,train,0,0
1374831577625157636,https://t.co/8MCmD0fvwg,"The #GunControl culture never lets a tragedy go to waste. Even though restrictive gun laws have never made anyone safer, they continue on their feckless mission to #DisarmAmerica

FACT: The highest murder rates are where #GunLaws are the most stringent.

https://t.co/8MCmD0fvwg https://t.co/58Xlvrda43",oppose,no,train,0,0
1372896199791976452_aug,https://t.co/Hd0kkorq5v,"#GunControlNow

Learning the suspected shooter said he had a sex addiction, manager Nancy Akyuz told me she worries her business could have been targeted, too. She wants to know how the shooter bought a gun so fast https://t.co/Hd0kkorq5v https://t.co/uSKGCZhcmT",support,no,train,1,0
1356739192500473857,https://t.co/7Wp78QUrvc,OPINION: Durbin’s ‘Gun Control Priority’ Shows Democrat Danger To 2nd Amendment - The Village Reporter https://t.co/7Wp78QUrvc https://t.co/q1YRoxxzNi,oppose,no,train,0,0
1370737065495777280,https://t.co/0eaYiqSSKK,"Last night our Public Safety Team took this loaded firearm off the streets of Red Hook, ensuring it will never be used to harm anyone ever again. They continue to show their willingness to go into harm’s way to keep all New Yorkers safe from gun violence!🚨🔥 https://t.co/0eaYiqSSKK",support,no,train,1,0
1357056263415300100,https://t.co/uSNeH0Ub2P,Blaming inanimate objects won't make anyone safer. Just like how gun control don't work! #2A #GunControl #Biden https://t.co/uSNeH0Ub2P,oppose,no,train,0,0
1314260560385638401,https://t.co/tcAztlLzh9,"Gun violence in America is a public health crisis. Every day, 100 people are shot &amp; killed. But Judge Barrett would rule to gut our gun safety laws &amp; our access to healthcare. Tell your senators don't vote on a reckless, undemocratic nominee who threatens our lives! #WeDissent https://t.co/tcAztlLzh9",support,no,train,1,0
1375909422376042497,https://t.co/mZhadkl6qu,"MA @MomsDemand volunteers are proud to stand in solidarity with the AAPI community at today's peace vigil in #RandolphMA. We know hate &amp; easy access to guns are a toxic mix &amp; that we must #DisarmHate.
#StopAsianHate
   #StopAAPIHate  #MApoli https://t.co/mZhadkl6qu",support,no,train,1,0
